customer_id,recency_days,frequency,monetary_total,cluster
5d608640c21b485597698743,86,1,14526874,4
5d6439defe0a4032add71b01,1096,1,21849749,2
5d64c2e9fcc348ec834831fc,1433,1,49867017,2
5d64e95c7e3a4860ba03ae54,1286,1,14561156,1
5d67691864834c9db2b1f633,693,1,14453402,1
5d678ba402da49cebb93356b,16,1,29561909,4
5d67ebd1235c4119a5deb0f2,51,1,30722085,4
5d68c12a737a416f9c1dc86a,519,1,30353829,2
5d697a324e0746a7afb73a04,913,1,47041521,2
5d69eb2c7ebf4a3d9a5f05eb,114,1,10741982,1
5d6a3b61da5147a0912dccd9,684,1,47224806,2
5d6ab4d47e234ad5a164b866,475,1,26959949,2
5d6aba9f3d7f4f9583d8ab8a,331,2,55104774,3
5d6c0fb9912f4546a1261a31,33,3,83385302,0
5d6fac05517a48d387a894b6,970,1,42381400,2
5d70cd2444284858bc746366,415,1,31189970,2
5d7117b3360f4b19b575d5b5,818,1,34702290,2
5d726e7f635348ed938fee67,641,1,12179630,1
5d735f2b26f44243a73f2949,100,1,12180035,4
5d73a517883040e4a5422a31,757,1,19986447,1
5d73aae3b1004df580459932,566,1,11235821,1
5d73cc8c301e4b00bf3ae439,1408,1,25872267,2
5d743ad87be44e3394db8779,106,3,67149650,0
5d7626b33d0e46afa8c87777,954,1,8539364,1
5d7afe74290b4a80b93fd3f8,826,1,45472262,2
5d7be099d416445d96cf9ab2,58,1,11952811,4
5d7e131d328e48cf8ea49747,379,1,10759937,1
5d7f9445fd604396b84db0d4,123,2,39833814,3
5d8045cbf689450082c9f125,806,1,58777286,2
5d804da8d9734a049e005de5,1174,1,32117018,2
5d804fa90338410487e36ce6,806,1,50901917,2
5d819d30e1c34382a391c676,84,2,42670271,3
5d83a5bb38b84e218141b155,1240,1,39412405,2
5d85042bb31c48bebcc32a2d,114,4,151964253,0
5d85b41fbfd048faa2b2b688,310,2,54588638,3
5d8717bf633f4aa195fe6a5f,587,1,23999647,2
5d8a71c1814d4de58c6b75d1,274,1,9084053,1
5d9017b446a8476a98eadf7e,250,1,46395360,2
5d9165649dd84d4ab34e6f88,18,5,174479999,0
5d918585cf5a4f4fbc567e7d,387,1,40578341,2
5d92436e77d54d76ade97943,360,1,56252002,2
5d92b9ec43444d669be12f38,1439,1,23302200,2
5d94b4b5b68e4eb18423eae9,1553,1,22727575,2
5d94df52f5ed4a2db9905963,4,4,158026178,0
5d960f98764641598589c1d2,155,1,54919728,4
5d9768297085467d81edafdd,1337,1,40860983,2
5d9aca5e7470465a8682c9de,1451,1,15139157,1
5d9b19aa724d47e091a56d4b,786,1,14182807,1
5d9c07d51baa4c3488204184,551,1,14720313,1
5d9ce231d1524e41a9375bc0,465,1,36098367,2
5d9d413cd6934b1eaf9b58e7,673,1,39934496,2
5d9dec7df26a48549c58225f,292,1,13678048,1
5d9e0cb48f68464990cb7f12,261,1,32501436,2
5da42758e9a445148816386f,350,1,34476910,2
5da5ab7e3b0b49248514e2a9,280,1,32392422,2
5da61ae4bbd141c6a3dd7065,134,1,17902147,4
5da7905f1fbc4075960143da,67,2,64927568,3
5da86274e1a842ef82e6231b,361,1,17454594,1
5da87770de2b4bbe8a36f578,565,1,3749811,1
5dab8a3df4c94ceaae9bd3b0,1296,1,51405504,2
5dace342712143e6ae0a9be6,1286,1,43872856,2
5daea3e7bb92446c906b60ac,463,1,23753007,2
5daf4a3e0b784974aca37055,256,1,56744423,2
5db0d22d2c3f42acbedf135f,634,1,49383458,2
5db1a56ac4dd4ebf918fecd7,133,1,21722356,4
5db2cc132fba487b9e6fed63,454,1,35098897,2
5db3413972dd4476a9fa7ddb,1494,1,45637653,2
5db3d258725549deac970e2b,122,1,31603643,4
5db47a2066594612bb0678b1,198,1,45286700,2
5db507d366014fa6846f5174,619,1,140733637,2
5db5d2ec80c448c489f1ac03,187,4,144003889,0
5db65e67d37740a59fa048e2,704,1,33720991,2
5db6bc19251141da9495a79a,217,1,51031124,2
5db744b1978945abbcfab548,249,1,32156655,2
5db7c2bf2b73427f8188a518,78,1,60013305,4
5db80f14963c4dab9bf397ec,336,1,14540313,1
5db8184ff91740298d5c140f,123,1,48453295,4
5db958806d1248818a326da5,67,1,38201665,4
5dbaf4c66cdb4d01bb6fb31b,100,3,126355879,0
5dbc4709c7c149328f7ca022,663,1,26688573,2
5dbd1d9d94de4fe898b61976,790,1,5429279,1
5dbd1ed3c87549d3b350e32d,896,1,41561671,2
5dbdd1a7bf1d458587a4cd92,176,2,81348687,3
5dbe6ebc9aa74ac9bc75cdd7,447,1,3923027,1
5dc0b2c36e2f43018668186d,1138,1,12983251,1
5dc3b55171204866941f3cb4,27,1,41335056,4
5dc5a44ab1954b3fb9cb166f,409,1,61020457,2
5dc9822b21044047858b21ca,1314,1,33982304,2
5dc9fb063bce4850b67b5a60,343,1,14775953,1
5dcc3d4e19784c67ac5014f2,1541,1,48510636,2
5dccadb69d134d44934d6d1f,1149,1,41311840,2
5dcdc7b18c6e46c68bd734a3,433,1,34313054,2
5dce5cf5bdab4ad38d51bc3d,238,1,39220945,2
5dd39d183e51450481cec8d6,224,4,146402936,0
5dd41bb427bb4272b18036ac,937,1,4794614,1
5dd49b1f63c847c1bbb1f081,175,1,47672202,2
5dd4be608824477e92ab1559,349,1,268938006,2
5dd627c4e66e495c8e770d3b,715,1,43955293,2
5dda40bffaa0466eb5bc49d4,611,1,62124157,2
5dda74b316164a2083e8231d,943,1,58078113,2
5ddb65f7d02743159c858097,775,1,49828763,2
5de1c20a956940939b7e4fcc,899,1,19952918,1
5de1fa91b15d4935a30c654c,0,1,60069490,4
5de5cd00db354fa7ae56235a,542,1,47740098,2
5de6fe0b995d477abfc19347,1565,1,21320329,2
5de75e068b354af685fc5685,1630,1,42519798,2
5de81280bebe4d7295d2d31d,25,1,31109781,4
5de866781a46429283e26c63,60,3,91884032,0
5deb59cb7d8a4130a29ebd22,54,1,45044322,4
5debcba7f9c64a92beab7e14,130,1,11191381,1
5dee677d211b4f01a1b85d93,30,1,5390179,4
5deef6fe67cc4e51abcaf759,109,2,64958121,3
5def1b01a06d4380af148538,192,1,13972037,1
5df48e82c1b442559a2ad5a0,361,1,8634500,1
5df509ef586447bf9e6389b8,896,1,49825313,2
5df5a7f246bf40c7bfabc56c,155,1,14539640,1
5df7ef8052c14973a115182c,1122,1,13326070,1
5dfb746b726c4ff9bf26ba95,1202,1,8231683,1
5dfcb048f17a41cfaa2d7a24,998,1,114400678,2
5dfd73d4418a4713bfcaabfb,259,2,93591060,3
5dfed24e3aea4925b8de8345,187,1,25932645,4
5dff7b6668c041de9cfb4014,613,1,59419011,2
5e006914f9a4471c88b2ce1d,375,2,42991866,3
5e01207f73dd4847918ca635,73,1,51523623,4
5e0121886feb4accaaa4d762,620,1,49671798,2
5e01cc7de4044c3c881034ac,60,1,26478616,4
5e03c81a7cbe4673bbe9bdd2,1422,1,36765625,2
5e04b35414f6457bacc1b777,274,1,10103874,1
5e04f637504d4adf8faec6eb,366,1,48090796,2
5e05a7ab7f31403994b8d999,15,1,15534999,4
5e067b1cfbca4f019984d7da,350,1,40341731,2
5e08e98f42764fcc8b4640e8,1646,1,10170429,1
5e0a157924c64fc180254704,496,1,59312951,2
5e0b11983a1a4c7a981b02dc,12,1,10672383,4
5e0c04c43879438c9d663947,669,2,81469316,3
5e0fda78dc9d4cfcbce100be,737,1,19314121,1
5e12245b10a04c63b20cd1c4,282,1,24384175,2
5e175309a18647c08e6047c6,353,1,42983556,2
5e180b1e0c4d40a7b3fe0da3,1550,1,33165265,2
5e183b29d118453ab254d192,58,1,57326930,4
5e1899bc58ab46fb86855c3c,1604,1,10743839,1
5e18bfef2ca945e4a87c8ded,89,1,6514375,1
5e1a3cc8a6de469b9cd0afe2,446,1,16822734,1
5e1c1da90c164ff8bfe855d6,104,1,24845116,4
5e1fe857442e4fdabf89cc94,821,1,16113777,1
5e2080cda3934303bca7c40e,517,1,127724014,2
5e21e96f534948f082cef526,1282,1,17606542,1
5e22cb216f594867b8af78ad,466,1,12771458,1
5e239ccbadaf482192e7afc4,285,1,37806954,2
5e26eda5b64e499d976c0459,1470,1,20541964,1
5e2bdc12e6d94fc6827bb767,1274,1,27391840,2
5e2ca9996b3844c8a4b932c7,1397,1,39196412,2
5e2dac513c0747308226666e,909,1,12983251,1
5e2fadfc34524ba1b95dae47,68,1,22113878,4
5e31a41007f34af889a6339f,45,2,110685960,3
5e33af2bca1b43a78648ad18,1348,1,28467207,2
5e33dc377aaf4293a0c0483e,153,1,43457237,4
5e3483f7a0374e5294067673,1207,1,30565651,2
5e3628f0839c43cbbca35a0b,378,1,52012079,2
5e373312daf64358929e607c,509,1,27855827,2
5e37fe934cb74c5a9a136da9,170,1,46935124,4
5e3976bd753d473fae569760,903,1,60196401,2
5e3e931915b64054951a6329,399,1,22320246,1
5e42be8a8f654181a0c42537,440,1,6942349,1
5e43bdc7897c442b8da962c3,1013,1,73453162,2
5e443873a452433ca9eb7132,166,1,12211345,1
5e462a4bbaf341298e3dda80,401,2,57376361,3
5e46c37fd85542958f156659,670,1,40698534,2
5e488670c004434d896dec25,1048,1,99405078,2
5e49b7b59b1143e1a619303f,1403,1,8565076,1
5e4d414fc06b45568a1c5fa5,457,1,23308447,2
5e4d7a9b223e4fbebc72c2aa,400,1,38963642,2
5e4dd122decb486fb5f55e3e,295,1,22885831,1
5e4eb55cdcec44cfb929b226,70,1,20172810,4
5e508df1b91141229e0bf9bd,925,1,50639575,2
5e50d5385f954094b55a27a4,401,1,42139196,2
5e535b389c5f4bb6880c96bc,668,1,56003657,2
5e594709948d4ec4995ae696,172,1,22173153,4
5e59ea0252cd442aba603d0b,94,1,41355721,4
5e5ab8c599cb403a97f769ad,168,1,42716063,4
5e5aed7a460142319536c358,255,2,53117793,3
5e5b8346fe2940e88aefc838,655,1,40509922,2
5e5ccf4cca1348f3be212151,1086,1,15622735,1
5e5ed9a5457d4e469a6d019a,1524,1,16632453,1
5e5fdc81117042e98533795e,297,1,52867078,2
5e604d5128e44b568b65a1f2,221,2,33270932,3
5e62901f1e86462ab4b541d3,379,2,218830262,3
5e62a61bfce349bf8e17219f,777,1,28023930,2
5e62b936e2d340d0b5f4c1e0,912,1,134469003,2
5e6429de625744adabf9cdb5,269,1,57919097,2
5e69c375346e42feaa3787e3,702,1,32505695,2
5e6c220db5c543eba8ce6470,1018,1,21686490,1
5e6c3f19f12d4789b624f811,264,1,42264473,2
5e6cbc33de984d018d324d47,802,1,34109131,2
5e6d75bc9adf40829b091c1a,85,1,3990043,1
5e6f1f54595b42c88c69f8be,69,2,60275901,3
5e6f33870d154f05b3bebded,1290,1,34636650,2
5e6fbd44c7d64969982972bc,851,1,36701391,2
5e7042c94e1847a5994670cb,8,1,16502736,4
5e706ac6ce08470db488dd66,261,1,32815692,2
5e707cebaa91411890dd446f,198,1,34417367,2
5e714f2c272949669acc052d,689,1,36151368,2
5e72fff54d584558a89614a4,290,1,32578141,2
5e7425d9c7324c1596d3a246,362,1,15148107,1
5e78792dbcf6479396b0a7c7,1626,1,57034754,2
5e788d1adea5453d8d882a59,699,1,5583477,1
5e789af5096a44f0956926c2,1162,1,54943656,2
5e78ae9fa09e446d8f9a4d36,1497,1,11073955,1
5e7920d2d12648c7978ae2fe,1119,1,33657773,2
5e7a360b7d9b40488c1b726e,57,2,92823305,3
5e7c3ac924974200a42f1430,31,1,44015434,4
5e7e1fcafe7546f3a9117b4e,241,1,39369985,2
5e7e698c9433493694e68af6,728,1,31054571,2
5e7f22b052354dcd842c5d62,1656,1,34960330,2
5e7f3f42bbcb43db8240d24f,1469,1,42244862,2
5e7f92fd83934d139e8836d3,717,1,32696654,2
5e864adf596a4bc689b9dfd9,1554,1,42672582,2
5e8698f2be054f5cad583257,437,1,12982707,1
5e870dcb84774e19bf08dfb4,1418,1,4028482,1
5e89037ce114435c952d09c1,944,1,22116681,2
5e89c227d3f54e3998bb07e3,86,2,107937009,3
5e8a4d9cae8a437aa68daec6,402,1,25567334,2
5e8cb0c7944a4fd8b13bb9ba,544,1,17427322,1
5e8f6c0a38c8493495114693,1132,1,34543588,2
5e8f9a82ccbb4889a0219764,24,1,107753490,4
5e914a8c4b8a45c784e4e639,261,1,9476232,1
5e9287418c01499bb38a108c,540,1,169515357,2
5e95ef42615f4d0fb7becf7a,445,1,42050984,2
5e97858f720f4bdebe893ece,3,1,48183146,4
5e97d5d3584c45cfa935c245,84,1,42196797,4
5e995a4a21544a6eb30c5059,202,1,29754532,2
5e9be04c212c4c4d918aa181,3,1,62472711,4
5e9d0c69c18d4e8b865973c6,1396,1,26603639,2
5e9ee2963b6d45d1be0b8ab3,627,1,121508253,2
5e9ef43b1ebb4507af4e9c8d,120,1,30970483,4
5ea0c5dc12ac49969dc1e4e4,91,2,29142982,3
5ea28e590e5b4ad693038bfd,384,1,35806913,2
5ea532d166ea456bab20c01a,898,1,16206830,1
5ea5406792c34190b12d1559,362,1,8814462,1
5ea6e063c92141fdb570661d,614,2,36918062,3
5ea8a5b95a1c412eb49eb67b,151,1,50949070,4
5eb03ba1ba72452eb2bae68f,385,1,42519798,2
5eb04763865b49f988259968,339,1,33578849,2
5eb08041528c44308b125cbc,539,1,42818192,2
5eb18c75f37b438790b6f663,35,2,97944060,3
5eb27c99b4204b87b3d753de,224,2,62859774,3
5eb2f9a8da774b21a9ea545f,66,3,82368109,0
5eb392be08b44137b1b740ad,345,1,14823199,1
5eb3a3325d7942b79e1ea454,46,1,9658820,4
5eb3aac2e53d4b67a2e4b640,548,1,119649797,2
5eb6b5000d194463860e5737,1294,1,53577992,2
5eb7017931ae4f7dbcbc2b10,657,1,12814182,1
5eb71f96ebad400394084416,59,1,3448150,1
5eba13bcc12d432b92b458d3,1147,1,35598316,2
5ebb4c667f0a4f989c9cfc5f,252,1,292288599,2
5ebde3923ac44d7a9ef09c12,1127,1,38532518,2
5ec17b14d4464a2da1e1c155,4,2,21415116,4
5ec351a967b741e98c304629,506,1,29221775,2
5ec432fe961849aa88305570,713,1,12601336,1
5ec927380d1b4575aaeee2ff,1123,1,6634144,1
5eca43a7ae404487b25f42a6,64,1,17359778,4
5ecca22ff70540259b6bfb04,143,1,26646924,4
5ecd3f404e1a4571b926f134,285,1,52862086,2
5ecef437f0d449ae88676960,87,1,27051535,4
5ed57da9e0314df09c0b7ddd,435,1,47115890,2
5ed6c2e392a54a07bac9f76a,898,1,39753409,2
5ed7566de80040429aab3fe2,1142,1,51639256,2
5ed787442f524b22b4bd6786,785,1,5170061,1
5ed802899113439494bc5f1e,0,5,320628039,0
5ed806ecfce843d9a0def54d,672,1,37373914,2
5ed872c227d9413ba9ed4289,26,1,20679102,4
5ee04ac5e7de4625a143fabb,103,1,40341731,4
5ee051eb0a744dc5aa37c803,135,3,98159828,0
5ee11bca414e4547900be2a8,520,2,47372203,3
5ee24cfd8f0f4895bce0ec35,725,1,46759805,2
5ee29e7447164c788874b2e7,532,1,32815692,2
5ee45e87bd574bbfac3f1429,203,1,22324482,1
5ee7767428e34213b7614d93,835,1,19443918,1
5ee8b3f9537a4df08571cb5b,353,1,58092076,2
5ee8c39be4574f8cad0ae7e0,81,1,25005651,4
5ee9bd3b2bf340f693e4adad,717,1,6006406,1
5ee9e505bf9049edbe65545d,271,2,108695183,3
5eecd885a5314929affd50aa,1070,1,94726429,2
5eed3a9332dc48deb5935f44,125,1,60159436,4
5ef40146090d4a3484ef794b,1382,1,22943047,2
5ef41d1b82ee487db3b90df7,17,5,217210872,0
5ef9135e20654fd3b597c567,912,1,31315772,2
5efd9247917e4f1490534d07,185,1,59911174,2
5eff4d90ca64490fadbdc16b,404,1,21914520,1
5f021f1f349a43a58b8b57b4,171,1,58306171,2
5f02c20fbefb48788e236646,353,1,54124458,2
5f039d88b0764b5eaf10aa20,62,2,57727110,3
5f06d0ed8b3c46dfb0ef8880,822,1,33286428,2
5f0984457d2749aeb0034480,1087,1,58401697,2
5f0c66ff9fb74ef3bb9b6843,971,1,17082506,1
5f0d1fe0a4184edc903693bb,805,1,22724147,2
5f0db2aeef294bf6ac8b3211,817,1,23379696,2
5f10f946ad06455db38b40f4,1356,1,46787351,2
5f1223e520d4479d97f6d3d0,81,1,29822298,4
5f151a82a141401db77da090,140,3,129430328,0
5f15f4b43b44435297164ecb,688,2,100789002,3
5f163ca400f34164a3746a0a,812,1,5077327,1
5f1734f694704a17a597a70e,1219,1,47608025,2
5f180853525a4b438eebdce9,8,1,59230821,4
5f18921c968a4879a8e63fe5,38,1,14517003,4
5f18c08e8a9240ffa6911c87,536,2,78361065,3
5f1a9e7d176d4aaaabfd0cb7,1179,1,11118246,1
5f1ca5d879674f9fbfc8ccdc,1457,1,16870572,1
5f230c27bc2f4e7c8f553f05,557,1,34680670,2
5f23a0f31cc543c7afde6d00,353,1,71169528,2
5f255a0f430f4bb9b5ad135c,41,1,44812908,4
5f255a8a546b4c169a8afd8c,10,1,37110678,4
5f25bdb7f6ea49699579e062,1040,1,35503324,2
5f280f89c5aa40bdabcbbe0c,1102,1,37862180,2
5f2914462c5448cca496fac0,232,1,54086190,2
5f294e65270145139429b357,284,1,19208216,1
5f2a9d3de05743ae87d73933,1383,1,45473557,2
5f2ab904d0534f398ef0ce28,1250,1,16038898,1
5f2b2a55c664420a8000bd67,426,1,19272870,1
5f2bfbd7830645f9924cdf44,106,1,36122137,4
5f2c631f1a3446dc98376af4,50,4,343972837,0
5f2d8dffb2f34847aee0bf61,1351,1,47921261,2
5f2d9383d0744509b968833a,165,1,5342206,1
5f2df26363ba4df8bc355686,1554,1,62281451,2
5f306b6e6c7c44b79451eeb0,772,1,52550677,2
5f3111afcdb34113a7d90d16,260,2,72853314,3
5f31183eab2640069133855d,1049,1,25176364,2
5f3230e6b0d745979825fc19,841,1,272539168,2
5f325db77da448e8862d4d28,55,6,545519684,0
5f33232658f344378e12fefe,48,4,127072502,0
5f3386d9a2db4395b80e1943,1242,1,33214139,2
5f3637fdfe47445f86692288,1320,1,41004556,2
5f37319e1f4e4de09db142ae,740,1,61488853,2
5f37543f5d7e4066a6e88bcb,457,1,255330566,2
5f380abb66d348a8bea4a679,1076,1,54235998,2
5f387534c57b4f6590e7d03c,198,2,42086470,3
5f38c3887ef649feb760a9ed,842,1,25155930,2
5f3c2550d1244950a9954147,839,1,6192347,1
5f3dcad78473416cbfab3144,184,3,105660776,0
5f3ebad582274781817f4e8b,50,1,13113584,4
5f40b29523a048daaf908b99,355,2,81976704,3
5f4363b5d3e3481096f8fca7,119,2,151583155,3
5f440481ba53411a8634900c,447,1,4697910,1
5f44bcbd7f144a1ba0b98c1e,924,1,20194209,1
5f4653ce88b14407972637fe,1608,1,47536736,2
5f48070c465e4cdfa40f5192,323,1,150357031,2
5f48395842a84409b647db2d,160,1,49741261,4
5f4d40eddfd6485b850aeb0f,396,1,15346115,1
5f4d781674c24046a68ea50b,128,3,114939237,0
5f4d8ac7b0fd4355bc3e09fe,1340,1,40016109,2
5f4e231dbcd543faa5aa48d9,1598,1,14909682,1
5f4e85a86df44375a076570a,1146,1,8827492,1
5f502a52040c471b8cc27e6f,232,3,247567396,0
5f503f4319f247dab5f9012c,35,1,44973220,4
5f50dea7f7b64832bd5b80af,682,1,12234530,1
5f52d3cd4dc74d1ab83772e4,1245,1,47947280,2
5f5376b0f78c416694640070,915,1,53608443,2
5f55efa02cdb47d0878395d7,1114,1,57017582,2
5f57019e08f84ed1b146584c,373,1,57213794,2
5f58e05f7751400b88076ccc,253,1,54457462,2
5f595e68e1d647239a472868,78,1,5955175,1
5f5c1629fa914cbf8f2565ae,1280,1,37594351,2
5f5c1a2ae4164e2eb6f0b826,1455,1,28211042,2
5f5ec67c53434905bb8e10f8,751,1,46395360,2
5f60c52996a74e03a1cec859,598,1,116775514,2
5f61ac1d45ba456a83de6da0,90,1,30263052,4
5f61c92cab1a4883b9d5523a,9,1,38708317,4
5f63579c7f26403a9102afc6,328,1,15279949,1
5f65e7363a424e5f8ad7902e,819,1,15675771,1
5f65fabbf65041a2a5be7612,41,1,48236341,4
5f668dc4c3604d899f24a144,833,1,45952166,2
5f66f389c18a49ff9aa79a4b,11,5,172430045,0
5f6828cef63d44009cb7354f,1641,1,48815164,2
5f68f0d0d3bf4894bb421824,179,2,93179424,3
5f695370dd8140c18de8dafc,80,2,332224760,3
5f6b4a4149ae480eb3fa4773,191,1,33321444,2
5f6b6175658b41038680c5a1,42,1,94883202,4
5f6c737a6f58413db36f0f8e,64,1,52649884,4
5f6d5f0bbae747d8b22e5ba1,1074,1,26952582,2
5f6e999c40bc489f8c00666e,213,2,137005559,3
5f703727e5ff4634a1abf453,50,2,82611524,3
5f721123a6844f52906f04d5,66,1,44626755,4
5f742f7bb3034187bff7d5e9,129,2,77900971,3
5f7485014f634b7b89ba1add,291,1,302454196,2
5f752804d43d42e9b85100e3,629,1,38644709,2
5f7552c4eb4045e3a854492c,471,1,54390338,2
5f76310b78164ad6aee47d9b,338,1,9339300,1
5f763cc9df8945d6bc3435a8,319,1,47340500,2
5f769485de56473e888bfe91,449,2,79361148,3
5f76be4381e8405cb07bd907,722,1,58485335,2
5f782c685fcf4c4fa2d0899a,1422,1,18106062,1
5f78dc80747d48b491312233,260,1,14823199,1
5f7ddf8e8253451abfbe23ed,402,1,17458142,1
5f7fbd8e73744355ab6ff879,14,1,39106069,4
5f8049d1faf1416f80ea91fc,54,1,19443918,4
5f813bada569442eb973c053,465,1,3949714,1
5f81564eb0d44b5196673c36,921,1,23008225,2
5f81e46fd19f40b2b5c3ed5f,836,1,36676824,2
5f81f46047084a6ea61daed9,185,2,47716139,3
5f838151420740fc85786ee6,288,1,29716512,2
5f84c6c0ee33413098cdc901,621,2,58235366,3
5f855f8e8f414095b44c615e,393,1,15429545,1
5f85657c1f2843e988e1347e,178,1,33335598,4
5f85a6bc38464c0c90400f5c,1570,1,14243580,1
5f86a3f715fe460786efdcb9,402,1,4495981,1
5f89d986581d46d1a1d2ddb0,68,1,25973457,4
5f8b9bf422c443a69091636b,835,1,8791663,1
5f8c7ba8015d4911a1abf693,560,1,6990105,1
5f8d1ecff9604484b2eb48b6,759,1,35140557,2
5f8d80dde95b4f329347f33f,302,1,12567493,1
5f8dd2967c9e47da909317f8,104,1,13581124,4
5f8e365515d346b8b0cd4f1e,14,1,54277950,4
5f8e8a6ff9454d989c2d3587,439,1,4005991,1
5f8ea82e97124c6098d6b6a4,348,1,40581248,2
5f8f9665be1f4d2a88b3de90,138,1,31569158,4
5f91e0bf2a2c4d9f8a2413f3,174,1,12911388,1
5f92b07ce81f4f8480a6e0db,582,1,15787024,1
5f96660e348e4697859a9499,428,1,14807491,1
5f9971858c904c3ab3a3b8bc,1023,1,54990119,2
5f9bf8c8856d4a31af4941ed,1648,1,33401740,2
5f9e3ede4b424182a39151e0,1034,1,4207549,1
5f9e6cf2e02d4922a99b5bef,99,2,50061244,3
5f9fa3078d1843c59efc5f85,57,1,7874478,4
5fa0484623dc4daa8085867b,244,1,30967760,2
5fa09cd9ec3f4aeba30fb5cb,866,1,12483987,1
5fa2e177a6ed4b7aa37529c3,1461,1,19641767,1
5fa3eeb89f824379a603eca9,307,1,49141527,2
5fa662d9fc0e4ecc81c9812e,239,1,45434545,2
5fa6723e21654a53a032a298,164,2,84873498,3
5fa6cb166fef40f095dc22cb,731,1,14638229,1
5fa9865991784f81a2699e3a,570,1,25671718,2
5fac5993bacd4f83812f9364,1300,1,6105428,1
5fae7c99c9a2421d8aafc7f9,58,2,75971629,3
5faf189961c14d26ae8f08a3,737,1,14264737,1
5faf6e0741234f67b2f7f334,953,1,47997658,2
5fb27be527514923b53cf335,1103,1,9975077,1
5fb2e3e7c6a147cd8652923a,912,1,19313230,1
5fb318923f444fd39e39d527,1042,1,49737024,2
5fb5d1facdd84e75afad4a12,615,1,61208940,2
5fb9cf8fd72746e8a78259af,1143,1,52287035,2
5fba29add8aa4b7f85279a6f,168,1,60876796,2
5fbb5b61f88d4ca4ba6dacb6,200,1,62310508,2
5fbcaee97fb34caca68531f8,330,1,52345347,2
5fbdd1248cd144d3a0070aa3,139,1,17333447,4
5fbfec18497349ea9e6b5e5c,193,1,33546262,2
5fc23d8c6465463bb10d0d5a,559,2,87114157,3
5fc612ecea684f8d8381c819,170,2,92316939,3
5fc8172aca5641518b813fad,39,1,3442667,1
5fc8ace99d984a8f98d112e3,194,1,44217431,2
5fca0acf819c4ae590e573fb,39,1,54431525,4
5fcc6faf93854bd692da6082,197,5,132701789,0
5fccb8fa27804a48b9e8912d,1157,1,30970483,2
5fcd4c3ba5db4bfeb186c100,493,1,5372192,1
5fcd9fd60aca4087a9d7d619,2,4,105477950,0
5fcdaf5e76b54fed99ed63f4,292,1,22369802,1
5fcdb16d5d6b40ec8f8c4c96,577,1,20393008,1
5fcdd872b1744776bc095e7c,357,1,12122648,1
5fcf32180fb746c38d14743f,122,1,37490507,4
5fcfca8f6a3541269afcff3d,332,1,9545997,1
5fd05f56ec8643aaaad22a04,717,1,32639067,2
5fd1e70e2c31478a9f1b7c1a,354,1,37110392,2
5fd26ee29b73436daa3eb9b6,81,1,10672383,4
5fd49ffbf86b4f99957e5f2d,225,1,31383278,2
5fd8469e4a664208ab4fa2c4,554,1,32874570,2
5fdabf5f1cb34ff6a8a3ff88,360,1,50323270,2
5fdb65b19e36451891b0d05a,87,5,160803164,0
5fdbf14e5ab64ec0baeb8ac6,381,2,25904903,3
5fdcc90060ed48d99be340e1,24,1,24465164,4
5fdeec0615a947ca8284cbcd,173,2,46090585,3
5fe2f04325394b15934da3cb,122,1,48714025,4
5fe681693b664731ae20e0b0,72,2,58269938,3
5fe80c852347400ca5e5b5c6,668,1,9096540,1
5fe89a94ccc34c3d83395560,752,1,3923027,1
5fe9c492355247f7b57175dc,596,1,30743971,2
5fe9c87d4a9b45878b301001,578,2,87924931,3
5fea14b65e0e420ca61be309,1578,1,229092139,2
5feaad6a228a44ecb5cb1f1c,481,1,31955327,2
5feaf2ec5e9b424d96076867,292,1,45070859,2
5feb071f03ea42278e4a2e13,9,1,38409689,4
5feb5246247141be8f305e18,207,1,9133379,1
5fecdcfb7b074d008d9132d7,94,1,56588552,4
5fef2afed58d4ac1882ec769,370,1,3361545,1
5ff136bd5b4748ea81074f54,286,1,58087660,2
5ff169ca405a4cd2b8c3b8cd,464,1,48247858,2
5ff1e9e287b949edb60949f1,13,2,104639172,3
5ff50c4191ae4c508d3f7e0b,812,1,43247468,2
5ff656faedfb42ec85b7a7e2,545,1,21683369,1
5ff6594f1d944f81ad9046eb,590,1,41126769,2
5ff6d12eedd64390bceaf97a,346,1,18514276,1
5ff7137e54f242909647769f,419,1,35098897,2
5ff8e5de5a844756bafb5d1e,89,1,27512599,4
5ff98aa0db3549abb0c67a7c,552,1,53884518,2
5ff9dec37d5348ecbacfbbf4,13,1,254756349,4
5ffa8335e76f4c3eace6bd33,415,1,29581633,2
5ffb79cfe495455584429626,4,3,87366203,0
5ffebef32ebe44229f88e4a6,222,1,34957837,2
5fff9ac60eac4a12aedc805d,1091,1,23833874,2
60020049f87c455eafcd8eeb,853,1,21704445,1
60031397a3fe4167b660e547,483,1,40055114,2
6003c1445fd646399468932a,900,1,19964709,1
60041542bcd3410cb81f564e,293,1,15626960,1
6005b14405734b50b7f13930,673,1,23735138,2
60094b5a5398421e8df862d2,663,1,126794085,2
60098ae144d341668e04a4e6,517,1,38745332,2
600beb18c45945c39f9488ec,378,1,17944334,1
600fc815817142ca8a673606,441,1,19563111,1
601221344f81478b82e02342,1558,1,8678191,1
6013857c2c784a4597d3b5f4,47,1,44495734,4
601413d15ef24e29b3437ff5,878,1,42931158,2
601618c3a5c54715917dd400,340,1,14990011,1
6016208f82a340af8baeb17c,187,1,5077327,1
